,tweets_id,retweet_count,likes_count
1856,674793399141146624,954,2224
1857,674790488185167872,219,986
1858,674788554665512960,181,719
1859,674781762103414784,1050,1807
1860,674774481756377088,411,990
1861,674767892831932416,692,1631
1862,674764817387900928,200,700
1863,674754018082705410,384,1229
1864,674752233200820224,401,1312
1865,674743008475090944,467,1260
1866,674742531037511680,45,430
1867,674739953134403584,327,968
1868,674737130913071104,80,580
1869,674690135443775488,412,1027
1870,674670581682434048,568,1449
1871,674664755118911488,205,812
1872,674646392044941312,430,1281
1873,674644256330530816,242,929
1874,674638615994089473,512,1518
1875,674632714662858753,503,1346
1876,674606911342424069,86,840
1877,674468880899788800,1784,5567
1878,674447403907457024,315,957
1879,674436901579923456,344,987
1880,674422304705744896,466,1285
1881,674416750885273600,117,611
1882,674410619106390016,402,1071
1883,674394782723014656,489,1335
1884,674372068062928900,280,767
1885,674330906434379776,66,506
1886,674318007229923329,450,1254
1887,674307341513269249,6046,10158
1888,674291837063053312,5148,13205
1889,674271431610523648,645,1394
1890,674269164442398721,202,824
1891,674265582246694913,734,1463
1892,674262580978937856,386,1180
1893,674255168825880576,466,1307
1894,674082852460433408,144,682
1895,674075285688614912,246,889
1896,674063288070742018,1911,5736
1897,674053186244734976,1131,2954
1898,674051556661161984,432,1294
1899,674045139690631169,566,1268
1900,674042553264685056,111,636
1901,674038233588723717,369,980
1902,674036086168010753,181,761
1903,674024893172875264,1087,1586
1904,674019345211760640,265,1016
1905,674014384960745472,560,1389
1906,674008982932058114,300,1082
1907,673956914389192708,838,1752
1908,673919437611909120,327,1057
1909,673906403526995968,1438,2850
1910,673887867907739649,221,844
1911,673716320723169284,670,2788
1912,673715861853720576,1815,3172
1913,673711475735838725,265,941
1914,673709992831262724,236,754
1915,673708611235921920,256,954
1916,673707060090052608,346,990
1917,673705679337693185,359,1125
1918,673700254269775872,501,1282
1919,673697980713705472,1697,3518
1920,673689733134946305,570,1546
1921,673688752737402881,440,1126
1922,673686845050527744,377,1277
1923,673680198160809984,418,1230
1924,673662677122719744,328,1130
1925,673656262056419329,199,650
1926,673636718965334016,308,995
1927,673612854080196609,632,1426
1928,673583129559498752,314,1068
1929,673580926094458881,239,738
1930,673576835670777856,488,1236
1931,673363615379013632,267,932
1932,673359818736984064,594,1288
1933,673355879178194945,494,1345
1934,673352124999274496,475,1496
1935,673350198937153538,185,686
1936,673345638550134785,1104,2234
1937,673343217010679808,235,861
1938,673342308415348736,492,1139
1939,673320132811366400,6895,11986
1940,673317986296586240,216,782
1941,673295268553605120,2752,6736
1942,673270968295534593,313,960
1943,673240798075449344,617,1279
1944,673213039743795200,724,1979
1945,673148804208660480,550,1493
1946,672997845381865473,631,1754
1947,672995267319328768,253,844
1948,672988786805112832,254,878
1949,672984142909456390,471,1120
1950,672980819271634944,891,1630
1951,672975131468300288,783,1498
1952,672970152493887488,305,841
1953,672968025906282496,471,1186
1954,672964561327235073,557,1262
1955,672902681409806336,425,1233
1956,672898206762672129,363,795
1957,672884426393653248,731,1370
1958,672877615439593473,302,909
1959,672834301050937345,504,1158
1960,672828477930868736,419,1110
1961,672640509974827008,272,874
1962,672622327801233409,423,1149
1963,672614745925664768,512,1091
1964,672609152938721280,338,971
1965,672604026190569472,337,973
1966,672594978741354496,531,1181
1967,672591762242805761,286,846
1968,672591271085670400,157,641
1969,672538107540070400,318,902
1970,672523490734551040,146,552
1971,672488522314567680,373,991
1972,672482722825261057,519,992
1973,672481316919734272,110,640
1974,672475084225949696,608,1299
1975,672466075045466113,448,1191
1976,672272411274932228,2938,5728
1977,672267570918129665,538,1318
1978,672264251789176834,287,1012
1979,672256522047614977,1329,2510
1980,672254177670729728,652,1277
1981,672248013293752320,524,1531
1982,672245253877968896,132,607
1983,672239279297454080,276,806
1984,672231046314901505,876,1624
1985,672222792075620352,176,703
1986,672205392827572224,1010,1992
1987,672169685991993344,320,908
1988,672160042234327040,304,765
1989,672139350159835138,597,1547
1990,672125275208069120,993,2120
1991,672095186491711488,328,878
1992,672082170312290304,319,839
1993,672068090318987265,441,1141
1994,671896809300709376,3678,7625
1995,671891728106971137,483,1176
1996,671882082306625538,1214,3116
1997,671879137494245376,575,1247
1998,671874878652489728,479,1108
1999,671866342182637568,420,999
2000,671855973984772097,374,794
2001,671789708968640512,3004,6332
2002,671768281401958400,435,1050
2003,671763349865160704,776,1496
2004,671744970634719232,667,1211
2005,671743150407421952,202,675
2006,671735591348891648,657,1287
2007,671729906628341761,3807,7497
2008,671561002136281088,6325,11399
2009,671550332464455680,183,811
2010,671547767500775424,499,1206
2011,671544874165002241,889,1730
2012,671542985629241344,487,966
2013,671538301157904385,336,836
2014,671536543010570240,344,1037
2015,671533943490011136,497,898
2016,671528761649688577,217,739
2017,671520732782923777,454,1223
2018,671518598289059840,253,831
2019,671511350426865664,606,1429
2020,671504605491109889,3130,6247
2021,671497587707535361,391,828
2022,671488513339211776,415,886
2023,671486386088865792,173,512
2024,671485057807351808,196,679
2025,671390180817915904,654,1281
2026,671362598324076544,258,980
2027,671357843010908160,133,351
2028,671355857343524864,105,421
2029,671347597085433856,371,835
2030,671186162933985280,176,642
2031,671182547775299584,284,980
2032,671166507850801152,302,783
2033,671163268581498880,968,1461
2034,671159727754231808,69,313
2035,671154572044468225,186,625
2036,671151324042559489,128,588
2037,671147085991960577,192,586
2038,671141549288370177,572,1024
2039,671138694582165504,344,823
2040,671134062904504320,163,655
2041,671122204919246848,2189,3088
2042,671115716440031232,674,1216
2043,671109016219725825,378,1005
2044,670995969505435648,244,970
2045,670842764863651840,7580,22089
2046,670840546554966016,166,524
2047,670838202509447168,599,985
2048,670833812859932673,109,382
2049,670832455012716544,184,647
2050,670826280409919488,3515,4875
2051,670823764196741120,162,677
2052,670822709593571328,83,545
2053,670815497391357952,1322,2789
2054,670811965569282048,231,984
2055,670807719151067136,428,1051
2056,670804601705242624,821,1742
2057,670803562457407488,78,304
2058,670797304698376195,203,661
2059,670792680469889025,238,734
2060,670789397210615808,210,585
2061,670786190031921152,171,530
2062,670783437142401025,331,726
2063,670782429121134593,661,1350
2064,670780561024270336,249,702
2065,670778058496974848,62,298
2066,670764103623966721,371,958
2067,670755717859713024,89,393
2068,670733412878163972,446,851
2069,670727704916926465,314,737
2070,670717338665226240,418,1053
2071,670704688707301377,319,687
2072,670691627984359425,209,521
2073,670679630144274432,243,666
2074,670676092097810432,35,215
2075,670668383499735048,4325,9470
2076,670474236058800128,634,1341
2077,670468609693655041,77,317
2078,670465786746662913,467,855
2079,670452855871037440,174,489
2080,670449342516494336,570,1076
2081,670444955656130560,1746,6063
2082,670442337873600512,175,581
2083,670435821946826752,437,940
2084,670434127938719744,562,1256
2085,670433248821026816,100,296
2086,670428280563085312,524,1234
2087,670427002554466305,142,465
2088,670421925039075328,552,1149
2089,670420569653809152,265,540
2090,670417414769758208,281,501
2091,670411370698022913,772,1797
2092,670408998013820928,188,486
2093,670403879788544000,130,378
2094,670385711116361728,173,494
2095,670374371102445568,238,670
2096,670361874861563904,55,289
2097,670338931251150849,96,374
2098,670319130621435904,1067,3471
2099,670303360680108032,107,383
2100,670290420111441920,250,623
2101,670093938074779648,277,911
2102,670086499208155136,218,622
2103,670079681849372674,1057,1958
2104,670073503555706880,681,1386
2105,670069087419133954,205,554
2106,670061506722140161,290,669
2107,670055038660800512,279,592
2108,670046952931721218,152,575
2109,670040295598354432,97,659
2110,670037189829525505,240,527
2111,670003130994700288,77,296
2112,669993076832759809,70,288
2113,669972011175813120,134,395
2114,669970042633789440,43,272
2115,669942763794931712,133,444
2116,669926384437997569,81,339
2117,669923323644657664,50,202
2118,669753178989142016,341,709
2119,669749430875258880,55,229
2120,669684865554620416,75,448
2121,669683899023405056,94,339
2122,669682095984410625,116,312
2123,669680153564442624,244,588
2124,669661792646373376,367,715
2125,669625907762618368,1572,3128
2126,669603084620980224,316,846
2127,669597912108789760,133,447
2128,669583744538451968,804,1323
2129,669573570759163904,120,388
2130,669571471778410496,882,1408
2131,669567591774625800,45,202
2132,669564461267722241,104,337
2133,669393256313184256,62,313
2134,669375718304980992,633,1179
2135,669371483794317312,148,438
2136,669367896104181761,130,406
2137,669363888236994561,202,558
2138,669359674819481600,103,332
2139,669354382627049472,1095,2394
2140,669353438988365824,228,566
2141,669351434509529089,157,381
2142,669328503091937280,367,908
2143,669327207240699904,102,497
2144,669324657376567296,182,440
2145,669216679721873412,348,1058
2146,669214165781868544,135,385
2147,669203728096960512,408,890
2148,669037058363662336,265,573
2149,669015743032369152,324,650
2150,669006782128353280,209,509
2151,669000397445533696,5527,18703
2152,668994913074286592,191,391
2153,668992363537309700,294,659
2154,668989615043424256,288,596
2155,668988183816871936,391,800
2156,668986018524233728,140,479
2157,668981893510119424,259,483
2158,668979806671884288,294,705
2159,668975677807423489,497,1158
2160,668967877119254528,18,127
2161,668960084974809088,210,620
2162,668955713004314625,63,241
2163,668932921458302977,50,227
2164,668902994700836864,88,276
2165,668892474547511297,126,354
2166,668872652652679168,268,476
2167,668852170888998912,139,409
2168,668826086256599040,112,384
2169,668815180734689280,227,494
2170,668779399630725120,325,627
2171,668655139528511488,189,474
2172,668645506898350081,457,774
2173,668643542311546881,447,788
2174,668641109086707712,466,944
2175,668636665813057536,435,922
2176,668633411083464705,1384,2469
2177,668631377374486528,280,618
2178,668627278264475648,97,281
2179,668625577880875008,111,330
2180,668623201287675904,654,1247
2181,668620235289837568,35,181
2182,668614819948453888,272,545
2183,668587383441514497,922,1478
2184,668567822092664832,46,206
2185,668544745690562560,197,453
2186,668542336805281792,182,403
2187,668537837512433665,61,227
2188,668528771708952576,189,404
2189,668507509523615744,87,279
2190,668496999348633600,114,359
2191,668484198282485761,207,372
2192,668480044826800133,127,397
2193,668466899341221888,442,769
2194,668297328638447616,255,556
2195,668291999406125056,28,213
2196,668286279830867968,118,436
2197,668274247790391296,198,721
2198,668268907921326080,206,485
2199,668256321989451776,518,1153
2200,668248472370458624,408,842
2201,668237644992782336,2426,5452
2202,668226093875376128,85,247
2203,668221241640230912,169,452
2204,668204964695683073,173,489
2205,668190681446379520,171,577
2206,668171859951755264,162,425
2207,668154635664932864,273,440
2208,668142349051129856,239,510
2209,668113020489474048,208,585
2210,667937095915278337,693,1116
2211,667924896115245057,95,264
2212,667915453470232577,46,184
2213,667911425562669056,246,431
2214,667902449697558528,334,759
2215,667886921285246976,908,1648
2216,667885044254572545,400,728
2217,667878741721415682,101,349
2218,667873844930215936,340,553
2219,667866724293877760,901,2717
2220,667861340749471744,69,221
2221,667832474953625600,55,255
2222,667806454573760512,417,931
2223,667801013445750784,82,283
2224,667793409583771648,286,609
2225,667782464991965184,211,363
2226,667773195014021121,44,204
2227,667766675769573376,185,373
2228,667728196545200128,127,325
2229,667724302356258817,269,424
2230,667550904950915073,29,0
2231,667550882905632768,26,0
2232,667549055577362432,1958,5109
2233,667546741521195010,107,303
2234,667544320556335104,459,761
2235,667538891197542400,58,176
2236,667534815156183040,446,719
2237,667530908589760512,206,412
2238,667524857454854144,968,1507
2239,667517642048163840,166,332
2240,667509364010450944,1867,6065
2241,667502640335572993,194,484
2242,667495797102141441,231,457
2243,667491009379606528,190,459
2244,667470559035432960,85,225
2245,667455448082227200,53,171
2246,667453023279554560,74,279
2247,667443425659232256,489,682
2248,667437278097252352,198,396
2249,667435689202614272,76,266
2250,667405339315146752,197,411
2251,667393430834667520,50,168
2252,667369227918143488,145,328
2253,667211855547486208,210,425
2254,667200525029539841,228,544
2255,667192066997374976,86,331
2256,667188689915760640,331,642
2257,667182792070062081,5276,12547
2258,667177989038297088,48,166
2259,667176164155375616,388,527
2260,667174963120574464,70,218
2261,667171260800061440,72,186
2262,667165590075940865,972,2380
2263,667160273090932737,50,219
2264,667152164079423490,14617,42296
2265,667138269671505920,1874,4013
2266,667119796878725120,106,286
2267,667090893657276420,106,287
2268,667073648344346624,104,351
2269,667070482143944705,13,72
2270,667065535570550784,40,143
2271,667062181243039745,45,192
2272,667044094246576128,43,163
2273,667012601033924608,187,394
2274,666996132027977728,79,214
2275,666983947667116034,847,2250
2276,666837028449972224,473,703
2277,666835007768551424,66,185
2278,666826780179869698,79,220
2279,666817836334096384,212,444
2280,666804364988780544,79,206
2281,666786068205871104,410,658
2282,666781792255496192,168,326
2283,666776908487630848,150,305
2284,666739327293083650,60,209
2285,666701168228331520,182,371
2286,666691418707132416,42,161
2287,666649482315059201,524,993
2288,666644823164719104,69,208
2289,666454714377183233,179,448
2290,666447344410484738,19,90
2291,666437273139982337,40,106
2292,666435652385423360,42,138
2293,666430724426358785,160,278
2294,666428276349472768,67,139
2295,666421158376562688,91,272
2296,666418789513326592,39,107
2297,666411507551481857,262,371
2298,666407126856765440,30,93
2299,666396247373291520,69,147
2300,666373753744588802,73,163
2301,666362758909284353,469,648
2302,666353288456101888,58,179
2303,666345417576210432,124,244
2304,666337882303524864,79,168
2305,666293911632134144,290,426
2306,666287406224695296,57,123
2307,666273097616637952,68,152
2308,666268910803644416,38,100
2309,666104133288665088,5488,12899
2310,666102155909144576,11,66
2311,666099513787052032,53,134
2312,666094000022159362,63,143
2313,666082916733198337,37,93
2314,666073100786774016,132,274
2315,666071193221509120,51,127
2316,666063827256086533,180,399
2317,666058600524156928,47,99
2318,666057090499244032,112,247
2319,666055525042405380,196,367
2320,666051853826850816,704,1027
2321,666050758794694657,50,115
2322,666049248165822465,37,89
2323,666044226329800704,115,247
2324,666033412701032449,36,100
2325,666029285002620928,39,112
2326,666020888022790149,423,2293
